Index,-30,-20,-10,0,10,20,frequency (Hz)
238,-125.215896606445,-133.045944213867,-113.465827941895,-108.259643554688,-91.8243026733398,-88.927978515625,1488.35125
239,-125.262496948242,-133.07991027832,-113.49193572998,-108.292289733887,-91.8513565063477,-88.9527130126953,1494.600625
240,-125.309555053711,-133.114151000977,-113.518157958984,-108.325164794922,-91.8786010742187,-88.977653503418,1500.85
241,-125.356643676758,-133.148239135742,-113.544090270996,-108.357841491699,-91.9056167602539,-89.0023651123047,1507.099375
242,-125.404190063477,-133.1826171875,-113.570137023926,-108.390724182129,-91.9328231811523,-89.0272598266602,1513.3487499999999
243,-125.452209472656,-133.217254638672,-113.596290588379,-108.423820495605,-91.9601974487305,-89.0523300170898,1519.598125
244,-125.500686645508,-133.252166748047,-113.62255859375,-108.457122802734,-91.9877624511719,-89.0775909423828,1525.8474999999999
245,-125.549621582031,-133.287338256836,-113.648910522461,-108.490631103516,-92.0154876708984,-89.1030426025391,1532.096875
246,-125.599014282227,-133.322784423828,-113.675369262695,-108.524345397949,-92.0433959960937,-89.1286468505859,1538.3462499999998
247,-125.648880004883,-133.358489990234,-113.701919555664,-108.558258056641,-92.0714721679687,-89.1544418334961,1544.595625
248,-125.699203491211,-133.394454956055,-113.728561401367,-108.592376708984,-92.0997085571289,-89.180419921875,1550.845
249,-125.749618530273,-133.430297851562,-113.754913330078,-108.62629699707,-92.1277389526367,-89.2061767578125,1557.094375
250,-125.800506591797,-133.466400146484,-113.781349182129,-108.660415649414,-92.1559295654297,-89.2321014404297,1563.34375
251,-125.851837158203,-133.50276184082,-113.807838439941,-108.694717407227,-92.1842727661133,-89.2581939697266,1569.5931249999999
252,-125.90364074707,-133.539367675781,-113.834411621094,-108.729202270508,-92.212760925293,-89.2844467163086,1575.8425
253,-125.955917358398,-133.576217651367,-113.861053466797,-108.763854980469,-92.2414016723633,-89.3108596801758,1582.0918749999998
254,-126.008651733398,-133.613327026367,-113.887741088867,-108.798683166504,-92.2701950073242,-89.3374176025391,1588.34125
255,-126.061859130859,-133.650665283203,-113.914497375488,-108.833694458008,-92.2991180419922,-89.3641357421875,1594.5906249999998
256,-126.115539550781,-133.688247680664,-113.941299438477,-108.868873596191,-92.3281936645508,-89.3910064697266,1600.84
257,-126.169342041016,-133.725738525391,-113.967811584473,-108.903869628906,-92.357063293457,-89.4176864624023,1607.089375
258,-126.2236328125,-133.763473510742,-113.99437713623,-108.939033508301,-92.3860702514648,-89.4445114135742,1613.33875
259,-126.278381347656,-133.801422119141,-114.020957946777,-108.97435760498,-92.4151916503906,-89.4714736938477,1619.588125
260,-126.333602905273,-133.839599609375,-114.047576904297,-109.009819030762,-92.4444427490234,-89.4985885620117,1625.8374999999999
261,-126.389282226563,-133.878021240234,-114.074234008789,-109.045440673828,-92.4738159179687,-89.5258102416992,1632.086875
262,-126.445449829102,-133.916641235352,-114.100898742676,-109.081199645996,-92.5032958984375,-89.5531921386719,1638.3362499999998
263,-126.502090454102,-133.955505371094,-114.127571105957,-109.117095947266,-92.5328979492188,-89.580680847168,1644.585625
264,-126.559188842773,-133.994583129883,-114.154273986816,-109.153129577637,-92.562614440918,-89.6083068847656,1650.8349999999998
265,-126.616485595703,-134.033569335937,-114.180671691895,-109.189002990723,-92.5921325683594,-89.6357650756836,1657.084375
266,-126.674240112305,-134.072769165039,-114.207084655762,-109.224990844727,-92.6217422485352,-89.6633377075195,1663.33375
267,-126.732482910156,-134.112182617187,-114.233474731445,-109.261108398438,-92.6514511108398,-89.6910095214844,1669.5831249999999
268,-126.79118347168,-134.151794433594,-114.259857177734,-109.297348022461,-92.681266784668,-89.7188110351563,1675.8325
269,-126.850372314453,-134.191619873047,-114.286239624023,-109.333694458008,-92.7111511230469,-89.7467193603516,1682.0818749999999
270,-126.910018920898,-134.231628417969,-114.312591552734,-109.370147705078,-92.7411346435547,-89.7747268676758,1688.33125
271,-126.970169067383,-134.271850585937,-114.338912963867,-109.406707763672,-92.7711868286133,-89.8028411865234,1694.5806249999998
272,-127.030776977539,-134.312240600586,-114.365211486816,-109.443359375,-92.8013305664062,-89.8310546875,1700.83
273,-127.091598510742,-134.352569580078,-114.391204833984,-109.479843139648,-92.8312683105469,-89.8590927124023,1707.0793749999998
274,-127.152908325195,-134.393081665039,-114.41716003418,-109.516418457031,-92.8612747192383,-89.8872299194336,1713.32875
275,-127.214706420898,-134.433776855469,-114.443077087402,-109.553085327148,-92.8913650512695,-89.9154663085938,1719.578125
276,-127.276962280273,-134.474639892578,-114.468925476074,-109.589820861816,-92.9214935302734,-89.9437713623047,1725.8274999999999
277,-127.339706420898,-134.515686035156,-114.494743347168,-109.626640319824,-92.9516830444336,-89.9721603393555,1732.076875
278,-127.402938842773,-134.556915283203,-114.520484924316,-109.663536071777,-92.98193359375,-90.0006408691406,1738.3262499999998
279,-127.466644287109,-134.598297119141,-114.546165466309,-109.700485229492,-93.0122222900391,-90.0291900634766,1744.575625
280,-127.530853271484,-134.639846801758,-114.571784973145,-109.737495422363,-93.0425796508789,-90.0578155517578,1750.8249999999998
281,-127.595291137695,-134.68132019043,-114.59708404541,-109.774337768555,-93.0727081298828,-90.0862731933594,1757.074375
282,-127.660217285156,-134.722946166992,-114.62230682373,-109.811218261719,-93.102897644043,-90.1147842407227,1763.32375
283,-127.725631713867,-134.764739990234,-114.647445678711,-109.848152160645,-93.1331024169922,-90.1433639526367,1769.573125
284,-127.791519165039,-134.806671142578,-114.672492980957,-109.885116577148,-93.1633377075195,-90.172004699707,1775.8225
285,-127.85791015625,-134.848739624023,-114.697448730469,-109.92212677002,-93.1935958862305,-90.2007064819336,1782.0718749999999
286,-127.924774169922,-134.89094543457,-114.722297668457,-109.959159851074,-93.223876953125,-90.2294464111328,1788.32125
287,-127.992141723633,-134.933303833008,-114.747055053711,-109.996215820313,-93.2541656494141,-90.2582321166992,1794.5706249999998
288,-128.059997558594,-134.975784301758,-114.771697998047,-110.033294677734,-93.2844619750977,-90.2870712280273,1800.82
289,-128.128112792969,-135.018203735352,-114.796020507812,-110.070167541504,-93.3145599365234,-90.3157424926758,1807.0693749999998
290,-128.196731567383,-135.06071472168,-114.820213317871,-110.107055664063,-93.3446578979492,-90.3444442749023,1813.31875
291,-128.265823364258,-135.103378295898,-114.844299316406,-110.143951416016,-93.374755859375,-90.3731689453125,1819.568125
292,-128.335403442383,-135.146118164062,-114.86824798584,-110.180839538574,-93.4048461914063,-90.4019393920898,1825.8174999999999
293,-128.405487060547,-135.189010620117,-114.892074584961,-110.217712402344,-93.4349212646484,-90.4307250976563,1832.066875
294,-128.47607421875,-135.231979370117,-114.915771484375,-110.254585266113,-93.4649810791016,-90.4595413208008,1838.3162499999999
295,-128.547134399414,-135.275054931641,-114.939308166504,-110.29141998291,-93.4950103759766,-90.4883651733398,1844.565625
296,-128.618698120117,-135.318237304688,-114.96272277832,-110.328247070312,-93.5250244140625,-90.5172119140625,1850.8149999999998
297,-128.690567016602,-135.361328125,-114.985794067383,-110.364845275879,-93.5548248291016,-90.5458679199219,1857.064375
298,-128.762924194336,-135.404495239258,-115.00870513916,-110.401412963867,-93.5845947265625,-90.5745468139648,1863.3137499999998
299,-128.83576965332,-135.44775390625,-115.031471252441,-110.437934875488,-93.6143188476563,-90.6032180786133,1869.563125
300,-128.909133911133,-135.491088867187,-115.054077148438,-110.474411010742,-93.6440048217773,-90.6318893432617,1875.8125
301,-128.982955932617,-135.53450012207,-115.076499938965,-110.510810852051,-93.6736373901367,-90.6605529785156,1882.0618749999999
302,-129.05729675293,-135.577972412109,-115.098754882813,-110.547164916992,-93.7032165527344,-90.689208984375,1888.31125
303,-129.132110595703,-135.621505737305,-115.120849609375,-110.583457946777,-93.7327423095703,-90.7178497314453,1894.5606249999998
304,-129.207427978516,-135.665115356445,-115.142768859863,-110.619674682617,-93.76220703125,-90.7464752197266,1900.81
305,-129.283081054687,-135.708602905273,-115.164337158203,-110.655639648437,-93.7914428710938,-90.7749099731445,1907.0593749999998
306,-129.359252929688,-135.752151489258,-115.185729980469,-110.691535949707,-93.8206100463867,-90.8033294677734,1913.30875
307,-129.435882568359,-135.79573059082,-115.206932067871,-110.727333068848,-93.8497085571289,-90.8317184448242,1919.5581249999998
308,-129.513031005859,-135.83935546875,-115.22794342041,-110.763046264648,-93.8787307739258,-90.8600769042969,1925.8075
309,-129.590682983398,-135.883010864258,-115.24877166748,-110.798652648926,-93.9076690673828,-90.8883972167969,1932.056875
310,-129.668807983398,-135.926696777344,-115.269401550293,-110.83415222168,-93.9365234375,-90.9166793823242,1938.3062499999999
311,-129.747467041016,-135.970428466797,-115.289825439453,-110.869537353516,-93.9653015136719,-90.9449310302734,1944.555625
312,-129.826614379883,-136.01416015625,-115.310073852539,-110.904815673828,-93.9939727783203,-90.9731292724609,1950.8049999999998
313,-129.906112670898,-136.057769775391,-115.329948425293,-110.939826965332,-94.0224227905273,-91.0011444091797,1957.054375
314,-129.986114501953,-136.101379394531,-115.349624633789,-110.974708557129,-94.0507507324219,-91.0290908813477,1963.3037499999998
315,-130.066604614258,-136.145004272461,-115.369094848633,-111.009452819824,-94.078987121582,-91.0569839477539,1969.553125
316,-130.147598266602,-136.188629150391,-115.388359069824,-111.044052124023,-94.1071090698242,-91.0848236083984,1975.8025
317,-130.229110717773,-136.232238769531,-115.40739440918,-111.078514099121,-94.1351165771484,-91.1125869750977,1982.0518749999999
318,-130.311096191406,-136.275848388672,-115.426223754883,-111.112815856934,-94.1630096435547,-91.1402969360352,1988.30125
319,-130.393615722656,-136.319442749023,-115.444839477539,-111.146965026855,-94.190788269043,-91.1679229736328,1994.5506249999999
320,-130.476623535156,-136.363006591797,-115.463226318359,-111.180969238281,-94.2184371948242,-91.1954956054688,2000.8
321,-130.560012817383,-136.40641784668,-115.48127746582,-111.214660644531,-94.245849609375,-91.2228469848633,2007.0493749999998
322,-130.64387512207,-136.449798583984,-115.499099731445,-111.248191833496,-94.2731094360352,-91.2501220703125,2013.29875
323,-130.728271484375,-136.493133544922,-115.516693115234,-111.281539916992,-94.3002471923828,-91.2773132324219,2019.5481249999998
324,-130.81315612793,-136.536437988281,-115.534057617188,-111.31470489502,-94.3272476196289,-91.3044204711914,2025.7975
325,-130.898544311523,-136.579696655273,-115.551200866699,-111.347671508789,-94.3541030883789,-91.331428527832,2032.046875
326,-130.984436035156,-136.622894287109,-115.568115234375,-111.380462646484,-94.3808288574219,-91.3583450317383,2038.2962499999999
327,-131.070831298828,-136.666030883789,-115.584800720215,-111.413047790527,-94.4073867797852,-91.3851547241211,2044.545625
328,-131.157745361328,-136.709121704102,-115.601257324219,-111.445442199707,-94.4337997436523,-91.4118804931641,2050.795
329,-131.245025634766,-136.751998901367,-115.617370605469,-111.477508544922,-94.4599609375,-91.4383850097656,2057.044375
330,-131.332824707031,-136.794830322266,-115.633239746094,-111.50936126709,-94.4859466552734,-91.4647827148438,2063.29375
331,-131.421112060547,-136.83757019043,-115.648887634277,-111.541000366211,-94.5117797851562,-91.4910583496094,2069.5431249999997
332,-131.509918212891,-136.880218505859,-115.664291381836,-111.572402954102,-94.5374450683594,-91.5172271728516,2075.7925
333,-131.599212646484,-136.922775268555,-115.679458618164,-111.603584289551,-94.5629425048828,-91.5432739257813,2082.041875
334,-131.689010620117,-136.965225219727,-115.694396972656,-111.634544372559,-94.5882720947266,-91.5692138671875,2088.2912499999998
335,-131.779296875,-137.007598876953,-115.709098815918,-111.665260314941,-94.6134338378906,-91.5950164794922,2094.540625
336,-131.870101928711,-137.049835205078,-115.723564147949,-111.695732116699,-94.6384201049805,-91.6206893920898,2100.79
337,-131.961303710938,-137.091888427734,-115.737701416016,-111.725875854492,-94.6631240844727,-91.6461486816406,2107.039375
338,-132.053009033203,-137.133804321289,-115.751594543457,-111.755760192871,-94.6876525878906,-91.6714706420898,2113.2887499999997
339,-132.145202636719,-137.175598144531,-115.765266418457,-111.785400390625,-94.7120056152344,-91.696662902832,2119.538125
340,-132.237915039063,-137.21728515625,-115.778686523438,-111.814781188965,-94.7361679077148,-91.7217254638672,2125.7875
341,-132.331115722656,-137.258819580078,-115.791877746582,-111.84391784668,-94.7601470947266,-91.7466278076172,2132.036875
342,-132.424819946289,-137.300216674805,-115.804847717285,-111.872772216797,-94.7839279174805,-91.7714080810547,2138.28625
343,-132.519027709961,-137.34147644043,-115.817581176758,-111.901382446289,-94.8075408935547,-91.7960433959961,2144.535625
344,-132.613723754883,-137.382598876953,-115.830078125,-111.929718017578,-94.830940246582,-91.8205261230469,2150.785
345,-132.708831787109,-137.423446655273,-115.842262268066,-111.957679748535,-94.8540573120117,-91.8447799682617,2157.0343749999997
346,-132.804428100586,-137.464172363281,-115.854202270508,-111.985382080078,-94.8769912719727,-91.8688812255859,2163.28375
347,-132.900543212891,-137.50471496582,-115.865928649902,-112.012802124023,-94.8997116088867,-91.8928146362305,2169.533125
348,-132.997131347656,-137.54508972168,-115.877418518066,-112.039939880371,-94.922248840332,-91.9166107177734,2175.7825
349,-133.094223022461,-137.58528137207,-115.888687133789,-112.066795349121,-94.9445724487305,-91.9402389526367,2182.0318749999997
350,-133.191787719727,-137.625305175781,-115.899719238281,-112.093360900879,-94.966682434082,-91.9637145996094,2188.28125
351,-133.289855957031,-137.665145874023,-115.910537719727,-112.119644165039,-94.9886093139648,-91.9870223999023,2194.530625
352,-133.388427734375,-137.704788208008,-115.921127319336,-112.145629882813,-95.0103149414062,-92.0101623535156,2200.7799999999997
353,-133.487396240234,-137.744186401367,-115.931427001953,-112.171264648438,-95.03173828125,-92.033073425293,2207.029375
354,-133.586853027344,-137.78337097168,-115.941513061523,-112.196586608887,-95.0529479980469,-92.0558090209961,2213.27875
355,-133.686798095703,-137.822341918945,-115.951362609863,-112.221618652344,-95.0739517211914,-92.0783767700195,2219.528125
356,-133.787216186523,-137.861129760742,-115.96102142334,-112.246353149414,-95.0947494506836,-92.1007766723633,2225.7774999999997
357,-133.888137817383,-137.899703979492,-115.97045135498,-112.270774841309,-95.1153411865234,-92.1230010986328,2232.026875
358,-133.989517211914,-137.938049316406,-115.979667663574,-112.294914245605,-95.1357116699219,-92.1450576782227,2238.27625
359,-134.091384887695,-137.976181030273,-115.988670349121,-112.318740844727,-95.1558609008789,-92.1669311523438,2244.5256249999998
360,-134.193725585938,-138.014099121094,-115.997482299805,-112.342269897461,-95.1757965087891,-92.1886367797852,2250.775
361,-134.296478271484,-138.051712036133,-116.006011962891,-112.365425109863,-95.1954574584961,-92.210090637207,2257.024375
362,-134.399703979492,-138.089080810547,-116.014335632324,-112.388275146484,-95.2148971557617,-92.2313690185547,2263.27375
